delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,key_resp.keys,key_resp.rt,sound_1.started,sound_1.stopped,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,
0.1,1000,exp,3,6,42,9,479.34926516839914,480.34897217598336,480.34897217598336,480.34897217598336,space,2.3234067688913456,482.7823052444648,,483.0824020478349,483.0824020478349,483.0824020478349,670,43,"[64.85013024092268, 9.732799193261144, 34.917669793243476, 24.8494535443142, 3.4327584060683876, 3.1316251047819605, 4.366286869039868, 5.599688269312082, 2.8653264498320823, 3.7640944250001667, 5.5826251855619375, 9.33276522600454, 2.099304565119837, 2.515198526364202, 3.432824619043913, 2.6829163240145135, 2.4812835782549882, 2.7990972522939046, 2.3993662093998864, 2.232909437865146, 2.2159655374703107, 2.649257620120352, 2.0827900558701913, 5.932544869222511, 2.2659864607708187, 2.699379518207479, 3.782936651397904, 3.1158561536353773, 2.515837150511288, 2.932293590981317, 2.74896840184374, 6.499506382268919, 2.6160716768699785, 3.848943704404064, 3.4669014578771566, 2.8673254195587106, 4.448321103796843, 4.349391304117489, 3.182801113437108, 3.066057043802175, 2.834344074402452, 2.466232706826304, 2.065999107448988]","[64.85013388263633, 9.732802503909625, 34.91767310389196, 24.849456854963137, 3.4327620477820346, 3.131629077560774, 4.366290179688804, 5.599691579961018, 2.8653300915457294, 3.7640980667138138, 5.582628496210873, 9.332768536653475, 2.0993078757687726, 2.515202168077849, 3.4328279296928486, 2.6829199657281606, 2.4812872199686353, 2.79910056294284, 2.399369520048822, 2.2329130795787933, 2.215968848119246, 2.6492615928987107, 2.0827933665191267, 5.932548510936158, 2.265989771419754, 2.6993828288564146, 3.782940293111551, 3.115859464283858, 2.515840461159769, 2.9322969016302523, 2.7489717124926756, 6.499509692917854, 2.6160753185836256, 3.8489473461177113, 3.4669047685256373, 2.8673293923370693, 4.4483244144457785, 4.34939461476597, 3.1828047551507552, 3.0660603544511105, 2.8343473850509326, 2.4662360174747846, 2.066002749162635]",006637,001,2022-11-04_11h32.24.680,untitled,2022.2.2,59.98129404691774,
0.7,1000,exp,3,7,43,8,485.1490086593326,486.1490464007288,486.1490464007288,486.1490464007288,space,1.1554863595365532,488.0157165766829,488.31571207420075,488.31571207420075,488.31571207420075,488.31571207420075,450,44,"[64.85013024092268, 9.732799193261144, 34.917669793243476, 24.8494535443142, 3.4327584060683876, 3.1316251047819605, 4.366286869039868, 5.599688269312082, 2.8653264498320823, 3.7640944250001667, 5.5826251855619375, 9.33276522600454, 2.099304565119837, 2.515198526364202, 3.432824619043913, 2.6829163240145135, 2.4812835782549882, 2.7990972522939046, 2.3993662093998864, 2.232909437865146, 2.2159655374703107, 2.649257620120352, 2.0827900558701913, 5.932544869222511, 2.2659864607708187, 2.699379518207479, 3.782936651397904, 3.1158561536353773, 2.515837150511288, 2.932293590981317, 2.74896840184374, 6.499506382268919, 2.6160716768699785, 3.848943704404064, 3.4669014578771566, 2.8673254195587106, 4.448321103796843, 4.349391304117489, 3.182801113437108, 3.066057043802175, 2.834344074402452, 2.466232706826304, 2.065999107448988, 3.0993770683280673]","[64.85013388263633, 9.732802503909625, 34.91767310389196, 24.849456854963137, 3.4327620477820346, 3.131629077560774, 4.366290179688804, 5.599691579961018, 2.8653300915457294, 3.7640980667138138, 5.582628496210873, 9.332768536653475, 2.0993078757687726, 2.515202168077849, 3.4328279296928486, 2.6829199657281606, 2.4812872199686353, 2.79910056294284, 2.399369520048822, 2.2329130795787933, 2.215968848119246, 2.6492615928987107, 2.0827933665191267, 5.932548510936158, 2.265989771419754, 2.6993828288564146, 3.782940293111551, 3.115859464283858, 2.515840461159769, 2.9322969016302523, 2.7489717124926756, 6.499509692917854, 2.6160753185836256, 3.8489473461177113, 3.4669047685256373, 2.8673293923370693, 4.4483244144457785, 4.34939461476597, 3.1828047551507552, 3.0660603544511105, 2.8343473850509326, 2.4662360174747846, 2.066002749162635, 3.099380378976548]",006637,001,2022-11-04_11h32.24.680,untitled,2022.2.2,59.98129404691774,
0.4,400,unexp,3,8,44,1,491.41575987996885,492.4157055853293,492.4157055853293,492.4157055853293,space,1.8240602909586414,494.66593991304916,,494.96586588694254,494.96586588694254,494.96586588694254,"450
",45,"[64.85013024092268, 9.732799193261144, 34.917669793243476, 24.8494535443142, 3.4327584060683876, 3.1316251047819605, 4.366286869039868, 5.599688269312082, 2.8653264498320823, 3.7640944250001667, 5.5826251855619375, 9.33276522600454, 2.099304565119837, 2.515198526364202, 3.432824619043913, 2.6829163240145135, 2.4812835782549882, 2.7990972522939046, 2.3993662093998864, 2.232909437865146, 2.2159655374703107, 2.649257620120352, 2.0827900558701913, 5.932544869222511, 2.2659864607708187, 2.699379518207479, 3.782936651397904, 3.1158561536353773, 2.515837150511288, 2.932293590981317, 2.74896840184374, 6.499506382268919, 2.6160716768699785, 3.848943704404064, 3.4669014578771566, 2.8673254195587106, 4.448321103796843, 4.349391304117489, 3.182801113437108, 3.066057043802175, 2.834344074402452, 2.466232706826304, 2.065999107448988, 3.0993770683280673, 3.349389979858188]","[64.85013388263633, 9.732802503909625, 34.91767310389196, 24.849456854963137, 3.4327620477820346, 3.131629077560774, 4.366290179688804, 5.599691579961018, 2.8653300915457294, 3.7640980667138138, 5.582628496210873, 9.332768536653475, 2.0993078757687726, 2.515202168077849, 3.4328279296928486, 2.6829199657281606, 2.4812872199686353, 2.79910056294284, 2.399369520048822, 2.2329130795787933, 2.215968848119246, 2.6492615928987107, 2.0827933665191267, 5.932548510936158, 2.265989771419754, 2.6993828288564146, 3.782940293111551, 3.115859464283858, 2.515840461159769, 2.9322969016302523, 2.7489717124926756, 6.499509692917854, 2.6160753185836256, 3.8489473461177113, 3.4669047685256373, 2.8673293923370693, 4.4483244144457785, 4.34939461476597, 3.1828047551507552, 3.0660603544511105, 2.8343473850509326, 2.4662360174747846, 2.066002749162635, 3.099380378976548, 3.3493932905066686]",006637,001,2022-11-04_11h32.24.680,untitled,2022.2.2,59.98129404691774,
0.7,1000,exp,3,9,45,5,498.31601566069276,499.3160543952836,499.3160543952836,499.3160543952836,space,0.019894104335890006,500.06605565333,500.36602102394363,500.36602102394363,500.36602102394363,500.36602102394363,"709
",46,"[64.85013024092268, 9.732799193261144, 34.917669793243476, 24.8494535443142, 3.4327584060683876, 3.1316251047819605, 4.366286869039868, 5.599688269312082, 2.8653264498320823, 3.7640944250001667, 5.5826251855619375, 9.33276522600454, 2.099304565119837, 2.515198526364202, 3.432824619043913, 2.6829163240145135, 2.4812835782549882, 2.7990972522939046, 2.3993662093998864, 2.232909437865146, 2.2159655374703107, 2.649257620120352, 2.0827900558701913, 5.932544869222511, 2.2659864607708187, 2.699379518207479, 3.782936651397904, 3.1158561536353773, 2.515837150511288, 2.932293590981317, 2.74896840184374, 6.499506382268919, 2.6160716768699785, 3.848943704404064, 3.4669014578771566, 2.8673254195587106, 4.448321103796843, 4.349391304117489, 3.182801113437108, 3.066057043802175, 2.834344074402452, 2.466232706826304, 2.065999107448988, 3.0993770683280673, 3.349389979858188, 2.9827247036637345]","[64.85013388263633, 9.732802503909625, 34.91767310389196, 24.849456854963137, 3.4327620477820346, 3.131629077560774, 4.366290179688804, 5.599691579961018, 2.8653300915457294, 3.7640980667138138, 5.582628496210873, 9.332768536653475, 2.0993078757687726, 2.515202168077849, 3.4328279296928486, 2.6829199657281606, 2.4812872199686353, 2.79910056294284, 2.399369520048822, 2.2329130795787933, 2.215968848119246, 2.6492615928987107, 2.0827933665191267, 5.932548510936158, 2.265989771419754, 2.6993828288564146, 3.782940293111551, 3.115859464283858, 2.515840461159769, 2.9322969016302523, 2.7489717124926756, 6.499509692917854, 2.6160753185836256, 3.8489473461177113, 3.4669047685256373, 2.8673293923370693, 4.4483244144457785, 4.34939461476597, 3.1828047551507552, 3.0660603544511105, 2.8343473850509326, 2.4662360174747846, 2.066002749162635, 3.099380378976548, 3.3493932905066686, 2.9827280143122152]",006637,001,2022-11-04_11h32.24.680,untitled,2022.2.2,59.98129404691774,
0.7,400,unexp,3,10,46,2,503.34945056473043,504.3495786868375,504.3495786868375,504.3495786868375,space,1.7295690780820223,506.78283395507304,,507.0829257924697,507.0829257924697,507.0829257924697,"130
",47,"[64.85013024092268, 9.732799193261144, 34.917669793243476, 24.8494535443142, 3.4327584060683876, 3.1316251047819605, 4.366286869039868, 5.599688269312082, 2.8653264498320823, 3.7640944250001667, 5.5826251855619375, 9.33276522600454, 2.099304565119837, 2.515198526364202, 3.432824619043913, 2.6829163240145135, 2.4812835782549882, 2.7990972522939046, 2.3993662093998864, 2.232909437865146, 2.2159655374703107, 2.649257620120352, 2.0827900558701913, 5.932544869222511, 2.2659864607708187, 2.699379518207479, 3.782936651397904, 3.1158561536353773, 2.515837150511288, 2.932293590981317, 2.74896840184374, 6.499506382268919, 2.6160716768699785, 3.848943704404064, 3.4669014578771566, 2.8673254195587106, 4.448321103796843, 4.349391304117489, 3.182801113437108, 3.066057043802175, 2.834344074402452, 2.466232706826304, 2.065999107448988, 3.0993770683280673, 3.349389979858188, 2.9827247036637345, 3.266130142927068]","[64.85013388263633, 9.732802503909625, 34.91767310389196, 24.849456854963137, 3.4327620477820346, 3.131629077560774, 4.366290179688804, 5.599691579961018, 2.8653300915457294, 3.7640980667138138, 5.582628496210873, 9.332768536653475, 2.0993078757687726, 2.515202168077849, 3.4328279296928486, 2.6829199657281606, 2.4812872199686353, 2.79910056294284, 2.399369520048822, 2.2329130795787933, 2.215968848119246, 2.6492615928987107, 2.0827933665191267, 5.932548510936158, 2.265989771419754, 2.6993828288564146, 3.782940293111551, 3.115859464283858, 2.515840461159769, 2.9322969016302523, 2.7489717124926756, 6.499509692917854, 2.6160753185836256, 3.8489473461177113, 3.4669047685256373, 2.8673293923370693, 4.4483244144457785, 4.34939461476597, 3.1828047551507552, 3.0660603544511105, 2.8343473850509326, 2.4662360174747846, 2.066002749162635, 3.099380378976548, 3.3493932905066686, 2.9827280143122152, 3.2661341157058814]",006637,001,2022-11-04_11h32.24.680,untitled,2022.2.2,59.98129404691774,
0.1,1000,exp,3,11,47,6,510.3497316388107,511.34969191102573,511.34969191102573,511.34969191102573,space,1.553703773813595,513.0331236368404,,513.333180712425,513.333180712425,513.333180712425,"120
",48,"[64.85013024092268, 9.732799193261144, 34.917669793243476, 24.8494535443142, 3.4327584060683876, 3.1316251047819605, 4.366286869039868, 5.599688269312082, 2.8653264498320823, 3.7640944250001667, 5.5826251855619375, 9.33276522600454, 2.099304565119837, 2.515198526364202, 3.432824619043913, 2.6829163240145135, 2.4812835782549882, 2.7990972522939046, 2.3993662093998864, 2.232909437865146, 2.2159655374703107, 2.649257620120352, 2.0827900558701913, 5.932544869222511, 2.2659864607708187, 2.699379518207479, 3.782936651397904, 3.1158561536353773, 2.515837150511288, 2.932293590981317, 2.74896840184374, 6.499506382268919, 2.6160716768699785, 3.848943704404064, 3.4669014578771566, 2.8673254195587106, 4.448321103796843, 4.349391304117489, 3.182801113437108, 3.066057043802175, 2.834344074402452, 2.466232706826304, 2.065999107448988, 3.0993770683280673, 3.349389979858188, 2.9827247036637345, 3.266130142927068, 2.815179721878849]","[64.85013388263633, 9.732802503909625, 34.91767310389196, 24.849456854963137, 3.4327620477820346, 3.131629077560774, 4.366290179688804, 5.599691579961018, 2.8653300915457294, 3.7640980667138138, 5.582628496210873, 9.332768536653475, 2.0993078757687726, 2.515202168077849, 3.4328279296928486, 2.6829199657281606, 2.4812872199686353, 2.79910056294284, 2.399369520048822, 2.2329130795787933, 2.215968848119246, 2.6492615928987107, 2.0827933665191267, 5.932548510936158, 2.265989771419754, 2.6993828288564146, 3.782940293111551, 3.115859464283858, 2.515840461159769, 2.9322969016302523, 2.7489717124926756, 6.499509692917854, 2.6160753185836256, 3.8489473461177113, 3.4669047685256373, 2.8673293923370693, 4.4483244144457785, 4.34939461476597, 3.1828047551507552, 3.0660603544511105, 2.8343473850509326, 2.4662360174747846, 2.066002749162635, 3.099380378976548, 3.3493932905066686, 2.9827280143122152, 3.2661341157058814, 2.8151830325277842]",006637,001,2022-11-04_11h32.24.680,untitled,2022.2.2,59.98129404691774,
0.1,400,unexp,4,0,48,0,516.149832679811,517.1498777046345,517.1498777046345,517.1498777046345,space,2.624763538970001,519.8833955735302,520.1833212163588,520.1833212163588,520.1833212163588,520.1833212163588,134,49,"[64.85013024092268, 9.732799193261144, 34.917669793243476, 24.8494535443142, 3.4327584060683876, 3.1316251047819605, 4.366286869039868, 5.599688269312082, 2.8653264498320823, 3.7640944250001667, 5.5826251855619375, 9.33276522600454, 2.099304565119837, 2.515198526364202, 3.432824619043913, 2.6829163240145135, 2.4812835782549882, 2.7990972522939046, 2.3993662093998864, 2.232909437865146, 2.2159655374703107, 2.649257620120352, 2.0827900558701913, 5.932544869222511, 2.2659864607708187, 2.699379518207479, 3.782936651397904, 3.1158561536353773, 2.515837150511288, 2.932293590981317, 2.74896840184374, 6.499506382268919, 2.6160716768699785, 3.848943704404064, 3.4669014578771566, 2.8673254195587106, 4.448321103796843, 4.349391304117489, 3.182801113437108, 3.066057043802175, 2.834344074402452, 2.466232706826304, 2.065999107448988, 3.0993770683280673, 3.349389979858188, 2.9827247036637345, 3.266130142927068, 2.815179721878849, 2.2661423923277653]","[64.85013388263633, 9.732802503909625, 34.91767310389196, 24.849456854963137, 3.4327620477820346, 3.131629077560774, 4.366290179688804, 5.599691579961018, 2.8653300915457294, 3.7640980667138138, 5.582628496210873, 9.332768536653475, 2.0993078757687726, 2.515202168077849, 3.4328279296928486, 2.6829199657281606, 2.4812872199686353, 2.79910056294284, 2.399369520048822, 2.2329130795787933, 2.215968848119246, 2.6492615928987107, 2.0827933665191267, 5.932548510936158, 2.265989771419754, 2.6993828288564146, 3.782940293111551, 3.115859464283858, 2.515840461159769, 2.9322969016302523, 2.7489717124926756, 6.499509692917854, 2.6160753185836256, 3.8489473461177113, 3.4669047685256373, 2.8673293923370693, 4.4483244144457785, 4.34939461476597, 3.1828047551507552, 3.0660603544511105, 2.8343473850509326, 2.4662360174747846, 2.066002749162635, 3.099380378976548, 3.3493932905066686, 2.9827280143122152, 3.2661341157058814, 2.8151830325277842, 2.2661457029767007]",006637,001,2022-11-04_11h32.24.680,untitled,2022.2.2,59.98129404691774,
0.4,400,unexp,4,1,49,1,522.4500913076931,523.450235983044,523.450235983044,523.450235983044,space,0.17248620989539631,524.0501360676642,524.350176590005,524.350176590005,524.350176590005,524.350176590005,767,50,"[64.85013024092268, 9.732799193261144, 34.917669793243476, 24.8494535443142, 3.4327584060683876, 3.1316251047819605, 4.366286869039868, 5.599688269312082, 2.8653264498320823, 3.7640944250001667, 5.5826251855619375, 9.33276522600454, 2.099304565119837, 2.515198526364202, 3.432824619043913, 2.6829163240145135, 2.4812835782549882, 2.7990972522939046, 2.3993662093998864, 2.232909437865146, 2.2159655374703107, 2.649257620120352, 2.0827900558701913, 5.932544869222511, 2.2659864607708187, 2.699379518207479, 3.782936651397904, 3.1158561536353773, 2.515837150511288, 2.932293590981317, 2.74896840184374, 6.499506382268919, 2.6160716768699785, 3.848943704404064, 3.4669014578771566, 2.8673254195587106, 4.448321103796843, 4.349391304117489, 3.182801113437108, 3.066057043802175, 2.834344074402452, 2.466232706826304, 2.065999107448988, 3.0993770683280673, 3.349389979858188, 2.9827247036637345, 3.266130142927068, 2.815179721878849, 2.2661423923277653, 2.366092865021983]","[64.85013388263633, 9.732802503909625, 34.91767310389196, 24.849456854963137, 3.4327620477820346, 3.131629077560774, 4.366290179688804, 5.599691579961018, 2.8653300915457294, 3.7640980667138138, 5.582628496210873, 9.332768536653475, 2.0993078757687726, 2.515202168077849, 3.4328279296928486, 2.6829199657281606, 2.4812872199686353, 2.79910056294284, 2.399369520048822, 2.2329130795787933, 2.215968848119246, 2.6492615928987107, 2.0827933665191267, 5.932548510936158, 2.265989771419754, 2.6993828288564146, 3.782940293111551, 3.115859464283858, 2.515840461159769, 2.9322969016302523, 2.7489717124926756, 6.499509692917854, 2.6160753185836256, 3.8489473461177113, 3.4669047685256373, 2.8673293923370693, 4.4483244144457785, 4.34939461476597, 3.1828047551507552, 3.0660603544511105, 2.8343473850509326, 2.4662360174747846, 2.066002749162635, 3.099380378976548, 3.3493932905066686, 2.9827280143122152, 3.2661341157058814, 2.8151830325277842, 2.2661457029767007, 2.3660961756709185]",006637,001,2022-11-04_11h32.24.680,untitled,2022.2.2,59.98129404691774,
0.4,1000,exp,4,2,50,10,526.716955421452,527.7172431168301,527.7172431168301,527.7172431168301,space,0.41777714308773284,528.5502840536644,528.8503901268509,528.8503901268509,528.8503901268509,528.8503901268509,"795 
",51,"[64.85013024092268, 9.732799193261144, 34.917669793243476, 24.8494535443142, 3.4327584060683876, 3.1316251047819605, 4.366286869039868, 5.599688269312082, 2.8653264498320823, 3.7640944250001667, 5.5826251855619375, 9.33276522600454, 2.099304565119837, 2.515198526364202, 3.432824619043913, 2.6829163240145135, 2.4812835782549882, 2.7990972522939046, 2.3993662093998864, 2.232909437865146, 2.2159655374703107, 2.649257620120352, 2.0827900558701913, 5.932544869222511, 2.2659864607708187, 2.699379518207479, 3.782936651397904, 3.1158561536353773, 2.515837150511288, 2.932293590981317, 2.74896840184374, 6.499506382268919, 2.6160716768699785, 3.848943704404064, 3.4669014578771566, 2.8673254195587106, 4.448321103796843, 4.349391304117489, 3.182801113437108, 3.066057043802175, 2.834344074402452, 2.466232706826304, 2.065999107448988, 3.0993770683280673, 3.349389979858188, 2.9827247036637345, 3.266130142927068, 2.815179721878849, 2.2661423923277653, 2.366092865021983, 4.217785070033642]","[64.85013388263633, 9.732802503909625, 34.91767310389196, 24.849456854963137, 3.4327620477820346, 3.131629077560774, 4.366290179688804, 5.599691579961018, 2.8653300915457294, 3.7640980667138138, 5.582628496210873, 9.332768536653475, 2.0993078757687726, 2.515202168077849, 3.4328279296928486, 2.6829199657281606, 2.4812872199686353, 2.79910056294284, 2.399369520048822, 2.2329130795787933, 2.215968848119246, 2.6492615928987107, 2.0827933665191267, 5.932548510936158, 2.265989771419754, 2.6993828288564146, 3.782940293111551, 3.115859464283858, 2.515840461159769, 2.9322969016302523, 2.7489717124926756, 6.499509692917854, 2.6160753185836256, 3.8489473461177113, 3.4669047685256373, 2.8673293923370693, 4.4483244144457785, 4.34939461476597, 3.1828047551507552, 3.0660603544511105, 2.8343473850509326, 2.4662360174747846, 2.066002749162635, 3.099380378976548, 3.3493932905066686, 2.9827280143122152, 3.2661341157058814, 2.8151830325277842, 2.2661457029767007, 2.3660961756709185, 4.217788711747289]",006637,001,2022-11-04_11h32.24.680,untitled,2022.2.2,59.98129404691774,
0.7,1000,exp,4,3,51,11,533.0690276889418,534.0671177756676,534.0671177756676,534.0837984794853,space,0.4360062373339133,535.2170993684606,,535.5171425393205,535.5171425393205,535.5171425393205,"450
",52,"[64.85013024092268, 9.732799193261144, 34.917669793243476, 24.8494535443142, 3.4327584060683876, 3.1316251047819605, 4.366286869039868, 5.599688269312082, 2.8653264498320823, 3.7640944250001667, 5.5826251855619375, 9.33276522600454, 2.099304565119837, 2.515198526364202, 3.432824619043913, 2.6829163240145135, 2.4812835782549882, 2.7990972522939046, 2.3993662093998864, 2.232909437865146, 2.2159655374703107, 2.649257620120352, 2.0827900558701913, 5.932544869222511, 2.2659864607708187, 2.699379518207479, 3.782936651397904, 3.1158561536353773, 2.515837150511288, 2.932293590981317, 2.74896840184374, 6.499506382268919, 2.6160716768699785, 3.848943704404064, 3.4669014578771566, 2.8673254195587106, 4.448321103796843, 4.349391304117489, 3.182801113437108, 3.066057043802175, 2.834344074402452, 2.466232706826304, 2.065999107448988, 3.0993770683280673, 3.349389979858188, 2.9827247036637345, 3.266130142927068, 2.815179721878849, 2.2661423923277653, 2.366092865021983, 4.217785070033642, 2.832609956577471]","[64.85013388263633, 9.732802503909625, 34.91767310389196, 24.849456854963137, 3.4327620477820346, 3.131629077560774, 4.366290179688804, 5.599691579961018, 2.8653300915457294, 3.7640980667138138, 5.582628496210873, 9.332768536653475, 2.0993078757687726, 2.515202168077849, 3.4328279296928486, 2.6829199657281606, 2.4812872199686353, 2.79910056294284, 2.399369520048822, 2.2329130795787933, 2.215968848119246, 2.6492615928987107, 2.0827933665191267, 5.932548510936158, 2.265989771419754, 2.6993828288564146, 3.782940293111551, 3.115859464283858, 2.515840461159769, 2.9322969016302523, 2.7489717124926756, 6.499509692917854, 2.6160753185836256, 3.8489473461177113, 3.4669047685256373, 2.8673293923370693, 4.4483244144457785, 4.34939461476597, 3.1828047551507552, 3.0660603544511105, 2.8343473850509326, 2.4662360174747846, 2.066002749162635, 3.099380378976548, 3.3493932905066686, 2.9827280143122152, 3.2661341157058814, 2.8151830325277842, 2.2661457029767007, 2.3660961756709185, 4.217788711747289, 2.8326132672264066]",006637,001,2022-11-04_11h32.24.680,untitled,2022.2.2,59.98129404691774,
0.7,400,unexp,4,4,52,2,538.3504828250161,539.3506576272712,539.3506576272712,539.3506576272712,space,0.3036143862973404,540.3839229598786,540.6838876683628,540.6838876683628,540.6838876683628,540.6838876683628,360,53,"[64.85013024092268, 9.732799193261144, 34.917669793243476, 24.8494535443142, 3.4327584060683876, 3.1316251047819605, 4.366286869039868, 5.599688269312082, 2.8653264498320823, 3.7640944250001667, 5.5826251855619375, 9.33276522600454, 2.099304565119837, 2.515198526364202, 3.432824619043913, 2.6829163240145135, 2.4812835782549882, 2.7990972522939046, 2.3993662093998864, 2.232909437865146, 2.2159655374703107, 2.649257620120352, 2.0827900558701913, 5.932544869222511, 2.2659864607708187, 2.699379518207479, 3.782936651397904, 3.1158561536353773, 2.515837150511288, 2.932293590981317, 2.74896840184374, 6.499506382268919, 2.6160716768699785, 3.848943704404064, 3.4669014578771566, 2.8673254195587106, 4.448321103796843, 4.349391304117489, 3.182801113437108, 3.066057043802175, 2.834344074402452, 2.466232706826304, 2.065999107448988, 3.0993770683280673, 3.349389979858188, 2.9827247036637345, 3.266130142927068, 2.815179721878849, 2.2661423923277653, 2.366092865021983, 4.217785070033642, 2.832609956577471, 2.7158261591575865]","[64.85013388263633, 9.732802503909625, 34.91767310389196, 24.849456854963137, 3.4327620477820346, 3.131629077560774, 4.366290179688804, 5.599691579961018, 2.8653300915457294, 3.7640980667138138, 5.582628496210873, 9.332768536653475, 2.0993078757687726, 2.515202168077849, 3.4328279296928486, 2.6829199657281606, 2.4812872199686353, 2.79910056294284, 2.399369520048822, 2.2329130795787933, 2.215968848119246, 2.6492615928987107, 2.0827933665191267, 5.932548510936158, 2.265989771419754, 2.6993828288564146, 3.782940293111551, 3.115859464283858, 2.515840461159769, 2.9322969016302523, 2.7489717124926756, 6.499509692917854, 2.6160753185836256, 3.8489473461177113, 3.4669047685256373, 2.8673293923370693, 4.4483244144457785, 4.34939461476597, 3.1828047551507552, 3.0660603544511105, 2.8343473850509326, 2.4662360174747846, 2.066002749162635, 3.099380378976548, 3.3493932905066686, 2.9827280143122152, 3.2661341157058814, 2.8151830325277842, 2.2661457029767007, 2.3660961756709185, 4.217788711747289, 2.8326132672264066, 2.7158298008712336]",006637,001,2022-11-04_11h32.24.680,untitled,2022.2.2,59.98129404691774,
0.1,1000,exp,4,5,53,9,543.4005441382315,544.4005159977169,544.4005159977169,544.4005159977169,space,0.557912270527595,545.0671849156249,545.367275759827,545.367275759827,545.367275759827,545.367275759827,780,54,"[64.85013024092268, 9.732799193261144, 34.917669793243476, 24.8494535443142, 3.4327584060683876, 3.1316251047819605, 4.366286869039868, 5.599688269312082, 2.8653264498320823, 3.7640944250001667, 5.5826251855619375, 9.33276522600454, 2.099304565119837, 2.515198526364202, 3.432824619043913, 2.6829163240145135, 2.4812835782549882, 2.7990972522939046, 2.3993662093998864, 2.232909437865146, 2.2159655374703107, 2.649257620120352, 2.0827900558701913, 5.932544869222511, 2.2659864607708187, 2.699379518207479, 3.782936651397904, 3.1158561536353773, 2.515837150511288, 2.932293590981317, 2.74896840184374, 6.499506382268919, 2.6160716768699785, 3.848943704404064, 3.4669014578771566, 2.8673254195587106, 4.448321103796843, 4.349391304117489, 3.182801113437108, 3.066057043802175, 2.834344074402452, 2.466232706826304, 2.065999107448988, 3.0993770683280673, 3.349389979858188, 2.9827247036637345, 3.266130142927068, 2.815179721878849, 2.2661423923277653, 2.366092865021983, 4.217785070033642, 2.832609956577471, 2.7158261591575865, 3.1994026927491177]","[64.85013388263633, 9.732802503909625, 34.91767310389196, 24.849456854963137, 3.4327620477820346, 3.131629077560774, 4.366290179688804, 5.599691579961018, 2.8653300915457294, 3.7640980667138138, 5.582628496210873, 9.332768536653475, 2.0993078757687726, 2.515202168077849, 3.4328279296928486, 2.6829199657281606, 2.4812872199686353, 2.79910056294284, 2.399369520048822, 2.2329130795787933, 2.215968848119246, 2.6492615928987107, 2.0827933665191267, 5.932548510936158, 2.265989771419754, 2.6993828288564146, 3.782940293111551, 3.115859464283858, 2.515840461159769, 2.9322969016302523, 2.7489717124926756, 6.499509692917854, 2.6160753185836256, 3.8489473461177113, 3.4669047685256373, 2.8673293923370693, 4.4483244144457785, 4.34939461476597, 3.1828047551507552, 3.0660603544511105, 2.8343473850509326, 2.4662360174747846, 2.066002749162635, 3.099380378976548, 3.3493932905066686, 2.9827280143122152, 3.2661341157058814, 2.8151830325277842, 2.2661457029767007, 2.3660961756709185, 4.217788711747289, 2.8326132672264066, 2.7158298008712336, 3.199406003398053]",006637,001,2022-11-04_11h32.24.680,untitled,2022.2.2,59.98129404691774,
